Time,MeanTimeInSystem
6402.443237373159,1484.6996952529985
8067.520316948323,1864.8209629880732
1980.8112037616922,464.74628154326376
9303.544318458004,2138.221277128164
2259.631022442872,522.8630874880917
2478.061993320216,582.273413613397
9504.77140191246,2186.344001634289
6663.329620611158,1539.1405369958575
5457.146155876811,1267.081565012407
747.7125475489853,186.7342483715109
2268.358641742149,527.1836757641759
4506.02656217723,1043.7504786548018
5541.574308819191,1287.7907434149063
39.37421678000556,20.316006236048796
42.37421678000556,20.316006236048796
2187.059650175298,514.3748384189078
1656.2310884561753,389.63684133309494
9801.421758240718,2253.9418405429888
2925.3577796316185,678.1962747131578
3924.6273995747806,915.1181967014799
9519.045030389816,2186.344001634289
7839.664208627202,1811.9333905455278
2616.8476069455023,611.5464184986942
783.0873008901244,194.6102397708958
3102.442930375983,720.7690562902881
5820.922222066661,1350.2934396092835
8043.880707623498,1864.8209629880732
1803.4819570857978,422.91930328373485
6000.390125098392,1383.605194180351
5070.9168813703045,1176.2053312168225
3288.3504910234715,770.6730168378172
6945.20272051213,1609.9836226190364
5790.426933774833,1346.1255699676867
8001.106306503154,1852.6711878586052
3810.855868623165,881.9122543619935
7485.6969193744935,1733.8271352703287
9408.963481019618,2166.3203316057543
4206.054470377585,977.1107769913992
2907.904720331282,678.1962747131578
8670.006898094383,1996.9812922534975
9183.298061753001,2114.1187588894054
8721.3169725201,2009.157357175454
9561.385739765463,2198.378020992317
159.976826112854,63.88068835951623
6006.884674884707,1387.8666482974725
375.882875542411,108.162417714042
5730.889348442477,1333.6614509973833
4251.336582674783,989.568965899996
5172.379866515997,1201.0014250457
6498.566520255153,1501.3799194022156
7614.828902969517,1762.7967374691243
3678.174176885338,853.1757821274615
